,path,gender
197,000036_female_Asian_58/mask4.jpg,1
198,000036_female_Asian_58/mask5.jpg,1
199,000036_female_Asian_58/mask1.jpg,1
200,000036_female_Asian_58/normal.jpg,1
201,000036_female_Asian_58/mask2.jpg,1
202,000036_female_Asian_58/mask3.jpg,1
203,000037_female_Asian_58/incorrect_mask.jpg,1
204,000037_female_Asian_58/mask4.jpg,1
205,000037_female_Asian_58/mask5.jpg,1
206,000037_female_Asian_58/mask1.jpg,1
207,000037_female_Asian_58/normal.jpg,1
208,000037_female_Asian_58/mask2.jpg,1
209,000037_female_Asian_58/mask3.jpg,1
210,000038_female_Asian_58/incorrect_mask.jpg,1
211,000038_female_Asian_58/mask4.jpg,1
212,000038_female_Asian_58/mask5.jpg,1
213,000038_female_Asian_58/mask1.jpg,1
214,000038_female_Asian_58/normal.jpg,1
215,000038_female_Asian_58/mask2.jpg,1
216,000038_female_Asian_58/mask3.jpg,1
217,000039_female_Asian_57/incorrect_mask.jpg,1
218,000039_female_Asian_57/mask4.jpg,1
219,000039_female_Asian_57/mask5.jpg,1
220,000039_female_Asian_57/mask1.jpg,1
221,000039_female_Asian_57/normal.jpg,1
222,000039_female_Asian_57/mask2.jpg,1
223,000039_female_Asian_57/mask3.jpg,1
224,000040_female_Asian_57/incorrect_mask.jpg,1
225,000040_female_Asian_57/mask4.jpg,1
226,000040_female_Asian_57/mask5.jpg,1
227,000040_female_Asian_57/mask1.jpg,1
228,000040_female_Asian_57/normal.jpg,1
229,000040_female_Asian_57/mask2.jpg,1
230,000040_female_Asian_57/mask3.jpg,1
231,000041_female_Asian_58/incorrect_mask.jpg,1
232,000041_female_Asian_58/mask4.jpg,1
233,000041_female_Asian_58/mask5.jpg,1
234,000041_female_Asian_58/mask1.jpg,1
235,000041_female_Asian_58/normal.jpg,1
236,000041_female_Asian_58/mask2.jpg,1
237,000041_female_Asian_58/mask3.jpg,1
238,000043_male_Asian_56/incorrect_mask.jpg,0
239,000043_male_Asian_56/mask4.jpg,0
240,000043_male_Asian_56/mask5.jpg,0
241,000043_male_Asian_56/mask1.jpg,0
242,000043_male_Asian_56/normal.jpg,0
243,000043_male_Asian_56/mask2.jpg,0
244,000043_male_Asian_56/mask3.jpg,0
245,000044_female_Asian_58/incorrect_mask.jpg,1
246,000044_female_Asian_58/mask4.jpg,1
247,000044_female_Asian_58/mask5.jpg,1
248,000044_female_Asian_58/mask1.jpg,1
249,000044_female_Asian_58/normal.jpg,1
250,000044_female_Asian_58/mask2.jpg,1
251,000044_female_Asian_58/mask3.jpg,1
252,000045_female_Asian_56/incorrect_mask.jpg,1
253,000045_female_Asian_56/mask4.jpg,1
254,000045_female_Asian_56/mask5.jpg,1
255,000045_female_Asian_56/mask1.jpg,1
256,000045_female_Asian_56/normal.jpg,1
257,000045_female_Asian_56/mask2.jpg,1
258,000045_female_Asian_56/mask3.jpg,1
259,000046_male_Asian_55/incorrect_mask.jpg,0
260,000046_male_Asian_55/mask4.jpg,0
261,000046_male_Asian_55/mask5.jpg,0
262,000046_male_Asian_55/mask1.jpg,0
263,000046_male_Asian_55/normal.jpg,0
264,000046_male_Asian_55/mask2.jpg,0
265,000046_male_Asian_55/mask3.jpg,0
266,000047_male_Asian_58/incorrect_mask.jpg,0
267,000047_male_Asian_58/mask4.jpg,0
268,000047_male_Asian_58/mask5.jpg,0
269,000047_male_Asian_58/mask1.jpg,0
270,000047_male_Asian_58/normal.jpg,0
271,000047_male_Asian_58/mask2.jpg,0
272,000047_male_Asian_58/mask3.jpg,0
273,000048_female_Asian_57/incorrect_mask.jpg,1
274,000048_female_Asian_57/mask4.jpg,1
275,000048_female_Asian_57/mask5.jpg,1
276,000048_female_Asian_57/mask1.jpg,1
277,000048_female_Asian_57/normal.jpg,1
278,000048_female_Asian_57/mask2.jpg,1
279,000048_female_Asian_57/mask3.jpg,1
280,000062_female_Asian_55/incorrect_mask.jpg,1
281,000062_female_Asian_55/mask4.jpg,1
282,000062_female_Asian_55/mask5.jpg,1
283,000062_female_Asian_55/mask1.jpg,1
284,000062_female_Asian_55/normal.jpg,1
285,000062_female_Asian_55/mask2.jpg,1
286,000062_female_Asian_55/mask3.jpg,1
287,000064_male_Asian_59/incorrect_mask.jpg,0
288,000064_male_Asian_59/mask4.jpg,0
289,000064_male_Asian_59/mask5.jpg,0
290,000064_male_Asian_59/mask1.jpg,0
291,000064_male_Asian_59/normal.jpg,0
292,000064_male_Asian_59/mask2.jpg,0
293,000064_male_Asian_59/mask3.jpg,0
294,000066_female_Asian_53/incorrect_mask.jpg,1
295,000066_female_Asian_53/mask4.jpg,1
296,000066_female_Asian_53/mask5.jpg,1
297,000066_female_Asian_53/mask1.jpg,1
298,000066_female_Asian_53/normal.jpg,1
299,000066_female_Asian_53/mask2.jpg,1
300,000066_female_Asian_53/mask3.jpg,1
301,000067_female_Asian_54/incorrect_mask.jpg,1
302,000067_female_Asian_54/mask4.jpg,1
303,000067_female_Asian_54/mask5.jpg,1
304,000067_female_Asian_54/mask1.jpg,1
305,000067_female_Asian_54/normal.jpg,1
306,000067_female_Asian_54/mask2.jpg,1
307,000067_female_Asian_54/mask3.jpg,1
308,000069_female_Asian_54/incorrect_mask.jpg,1
309,000069_female_Asian_54/mask4.jpg,1
310,000069_female_Asian_54/mask5.jpg,1
311,000069_female_Asian_54/mask1.jpg,1
312,000069_female_Asian_54/normal.jpg,1
313,000069_female_Asian_54/mask2.jpg,1
314,000069_female_Asian_54/mask3.jpg,1
315,000070_female_Asian_58/incorrect_mask.jpg,1
316,000070_female_Asian_58/mask4.jpg,1
317,000070_female_Asian_58/mask5.jpg,1
318,000070_female_Asian_58/mask1.jpg,1
319,000070_female_Asian_58/normal.jpg,1
320,000070_female_Asian_58/mask2.jpg,1
321,000070_female_Asian_58/mask3.jpg,1
322,000071_female_Asian_56/incorrect_mask.jpg,1
323,000071_female_Asian_56/mask4.jpg,1
324,000071_female_Asian_56/mask5.jpg,1
325,000071_female_Asian_56/mask1.jpg,1
326,000071_female_Asian_56/normal.jpg,1
327,000071_female_Asian_56/mask2.jpg,1
328,000071_female_Asian_56/mask3.jpg,1
329,000073_female_Asian_52/incorrect_mask.jpg,1
330,000073_female_Asian_52/mask4.jpg,1
331,000073_female_Asian_52/mask5.jpg,1
332,000073_female_Asian_52/mask1.jpg,1
333,000073_female_Asian_52/normal.jpg,1
334,000073_female_Asian_52/mask2.jpg,1
335,000073_female_Asian_52/mask3.jpg,1
336,000075_female_Asian_56/incorrect_mask.jpg,1
337,000075_female_Asian_56/mask4.jpg,1
338,000075_female_Asian_56/mask5.jpg,1
339,000075_female_Asian_56/mask1.jpg,1
340,000075_female_Asian_56/normal.jpg,1
341,000075_female_Asian_56/mask2.jpg,1
342,000075_female_Asian_56/mask3.jpg,1
343,000077_male_Asian_59/incorrect_mask.jpg,0
344,000077_male_Asian_59/mask4.jpg,0
345,000077_male_Asian_59/mask5.jpg,0
346,000077_male_Asian_59/mask1.jpg,0
347,000077_male_Asian_59/normal.jpg,0
348,000077_male_Asian_59/mask2.jpg,0
349,000077_male_Asian_59/mask3.jpg,0
350,000078_female_Asian_55/incorrect_mask.jpg,1
351,000078_female_Asian_55/mask4.jpg,1
352,000078_female_Asian_55/mask5.jpg,1
353,000078_female_Asian_55/mask1.jpg,1
354,000078_female_Asian_55/normal.jpg,1
355,000078_female_Asian_55/mask2.jpg,1
356,000078_female_Asian_55/mask3.jpg,1
357,000079_female_Asian_57/incorrect_mask.jpg,1
358,000079_female_Asian_57/mask4.jpg,1
359,000079_female_Asian_57/mask5.jpg,1
360,000079_female_Asian_57/mask1.jpg,1
361,000079_female_Asian_57/normal.jpg,1
362,000079_female_Asian_57/mask2.jpg,1
363,000079_female_Asian_57/mask3.jpg,1
364,000080_female_Asian_57/incorrect_mask.jpg,1
365,000080_female_Asian_57/mask4.jpg,1
366,000080_female_Asian_57/mask5.jpg,1
367,000080_female_Asian_57/mask1.jpg,1
368,000080_female_Asian_57/normal.jpg,1
369,000080_female_Asian_57/mask2.jpg,1
370,000080_female_Asian_57/mask3.jpg,1
371,000206_female_Asian_57/incorrect_mask.jpg,1
372,000206_female_Asian_57/mask4.jpg,1
373,000206_female_Asian_57/mask5.jpg,1
374,000206_female_Asian_57/mask1.jpg,1
375,000206_female_Asian_57/normal.jpg,1
376,000206_female_Asian_57/mask2.jpg,1
377,000206_female_Asian_57/mask3.jpg,1
378,000207_female_Asian_56/incorrect_mask.jpg,1
379,000207_female_Asian_56/mask4.jpg,1
380,000207_female_Asian_56/mask5.jpg,1
381,000207_female_Asian_56/mask1.jpg,1
382,000207_female_Asian_56/normal.jpg,1
383,000207_female_Asian_56/mask2.jpg,1
384,000207_female_Asian_56/mask3.jpg,1
385,000209_female_Asian_56/incorrect_mask.jpg,1
386,000209_female_Asian_56/mask4.jpg,1
387,000209_female_Asian_56/mask5.jpg,1
388,000209_female_Asian_56/mask1.jpg,1
389,000209_female_Asian_56/normal.jpg,1
390,000209_female_Asian_56/mask2.jpg,1
391,000209_female_Asian_56/mask3.jpg,1
392,000210_female_Asian_54/incorrect_mask.jpg,1
393,000210_female_Asian_54/mask4.jpg,1
394,000210_female_Asian_54/mask5.jpg,1
395,000210_female_Asian_54/mask1.jpg,1
396,000210_female_Asian_54/normal.jpg,1
397,000210_female_Asian_54/mask2.jpg,1
398,000210_female_Asian_54/mask3.jpg,1
399,000212_female_Asian_51/incorrect_mask.jpg,1
400,000212_female_Asian_51/mask4.jpg,1
401,000212_female_Asian_51/mask5.jpg,1
402,000212_female_Asian_51/mask1.jpg,1
403,000212_female_Asian_51/normal.jpg,1
404,000212_female_Asian_51/mask2.jpg,1
405,000212_female_Asian_51/mask3.jpg,1
406,000214_female_Asian_51/incorrect_mask.jpg,1
407,000214_female_Asian_51/mask4.jpg,1
408,000214_female_Asian_51/mask5.jpg,1
409,000214_female_Asian_51/mask1.jpg,1
410,000214_female_Asian_51/normal.jpg,1
411,000214_female_Asian_51/mask2.jpg,1
412,000214_female_Asian_51/mask3.jpg,1
413,000215_female_Asian_59/incorrect_mask.jpg,1
414,000215_female_Asian_59/mask4.jpg,1
415,000215_female_Asian_59/mask5.jpg,1
416,000215_female_Asian_59/mask1.jpg,1
417,000215_female_Asian_59/normal.jpg,1
418,000215_female_Asian_59/mask2.jpg,1
419,000215_female_Asian_59/mask3.jpg,1
420,000216_female_Asian_56/incorrect_mask.jpg,1
421,000216_female_Asian_56/mask4.jpg,1
422,000216_female_Asian_56/mask5.jpg,1
423,000216_female_Asian_56/mask1.jpg,1
424,000216_female_Asian_56/normal.jpg,1
425,000216_female_Asian_56/mask2.jpg,1
426,000216_female_Asian_56/mask3.jpg,1
427,000217_female_Asian_54/incorrect_mask.jpg,1
428,000217_female_Asian_54/mask4.jpg,1
429,000217_female_Asian_54/mask5.jpg,1
430,000217_female_Asian_54/mask1.jpg,1
431,000217_female_Asian_54/normal.jpg,1
432,000217_female_Asian_54/mask2.jpg,1
433,000217_female_Asian_54/mask3.jpg,1
434,000218_female_Asian_59/incorrect_mask.jpg,1
435,000218_female_Asian_59/mask4.jpg,1
436,000218_female_Asian_59/mask5.jpg,1
437,000218_female_Asian_59/mask1.jpg,1
438,000218_female_Asian_59/normal.jpg,1
439,000218_female_Asian_59/mask2.jpg,1
440,000218_female_Asian_59/mask3.jpg,1
441,000219_female_Asian_53/incorrect_mask.jpg,1
442,000219_female_Asian_53/mask4.jpg,1
443,000219_female_Asian_53/mask5.jpg,1
444,000219_female_Asian_53/mask1.jpg,1
445,000219_female_Asian_53/normal.jpg,1
446,000219_female_Asian_53/mask2.jpg,1
447,000219_female_Asian_53/mask3.jpg,1
448,000221_female_Asian_40/incorrect_mask.jpg,1
449,000221_female_Asian_40/mask4.jpg,1
450,000221_female_Asian_40/mask5.jpg,1
451,000221_female_Asian_40/mask1.jpg,1
452,000221_female_Asian_40/normal.jpg,1
453,000221_female_Asian_40/mask2.jpg,1
454,000221_female_Asian_40/mask3.jpg,1
455,000224_female_Asian_56/incorrect_mask.jpg,1
456,000224_female_Asian_56/mask4.jpg,1
457,000224_female_Asian_56/mask5.jpg,1
458,000224_female_Asian_56/mask1.jpg,1
459,000224_female_Asian_56/normal.jpg,1
460,000224_female_Asian_56/mask2.jpg,1
461,000224_female_Asian_56/mask3.jpg,1
462,000225_female_Asian_25/incorrect_mask.jpg,1
463,000225_female_Asian_25/mask4.jpg,1
464,000225_female_Asian_25/mask5.jpg,1
465,000225_female_Asian_25/mask1.jpg,1
466,000225_female_Asian_25/normal.jpg,1
467,000225_female_Asian_25/mask2.jpg,1
468,000225_female_Asian_25/mask3.jpg,1
469,000226_female_Asian_58/incorrect_mask.jpg,1
470,000226_female_Asian_58/mask4.jpg,1
471,000226_female_Asian_58/mask5.jpg,1
472,000226_female_Asian_58/mask1.jpg,1
473,000226_female_Asian_58/normal.jpg,1
474,000226_female_Asian_58/mask2.jpg,1
475,000226_female_Asian_58/mask3.jpg,1
476,000227_female_Asian_59/incorrect_mask.jpg,1
477,000227_female_Asian_59/mask4.jpg,1
478,000227_female_Asian_59/mask5.jpg,1
479,000227_female_Asian_59/mask1.jpg,1
480,000227_female_Asian_59/normal.jpg,1
481,000227_female_Asian_59/mask2.jpg,1
482,000227_female_Asian_59/mask3.jpg,1
483,000228_female_Asian_56/incorrect_mask.jpg,1
484,000228_female_Asian_56/mask4.jpg,1
485,000228_female_Asian_56/mask5.jpg,1
486,000228_female_Asian_56/mask1.jpg,1
487,000228_female_Asian_56/normal.jpg,1
488,000228_female_Asian_56/mask2.jpg,1
489,000228_female_Asian_56/mask3.jpg,1
490,000229_male_Asian_56/incorrect_mask.jpg,0
491,000229_male_Asian_56/mask4.jpg,0
492,000229_male_Asian_56/mask5.jpg,0
493,000229_male_Asian_56/mask1.jpg,0
494,000229_male_Asian_56/normal.jpg,0
495,000229_male_Asian_56/mask2.jpg,0
496,000229_male_Asian_56/mask3.jpg,0
497,000231_male_Asian_56/incorrect_mask.jpg,0
498,000231_male_Asian_56/mask4.jpg,0
499,000231_male_Asian_56/mask5.jpg,0
500,000231_male_Asian_56/mask1.jpg,0
501,000231_male_Asian_56/normal.jpg,0
502,000231_male_Asian_56/mask2.jpg,0
503,000231_male_Asian_56/mask3.jpg,0
504,000232_male_Asian_53/incorrect_mask.jpg,0
505,000232_male_Asian_53/mask4.jpg,0
506,000232_male_Asian_53/mask5.jpg,0
507,000232_male_Asian_53/mask1.jpg,0
508,000232_male_Asian_53/normal.jpg,0
509,000232_male_Asian_53/mask2.jpg,0
510,000232_male_Asian_53/mask3.jpg,0
511,000235_male_Asian_57/incorrect_mask.jpg,0
512,000235_male_Asian_57/mask4.jpg,0
513,000235_male_Asian_57/mask5.jpg,0
514,000235_male_Asian_57/mask1.jpg,0
515,000235_male_Asian_57/normal.jpg,0
516,000235_male_Asian_57/mask2.jpg,0
517,000235_male_Asian_57/mask3.jpg,0
518,000236_male_Asian_51/incorrect_mask.jpg,0
519,000236_male_Asian_51/mask4.jpg,0
520,000236_male_Asian_51/mask5.jpg,0
521,000236_male_Asian_51/mask1.jpg,0
522,000236_male_Asian_51/normal.jpg,0
523,000236_male_Asian_51/mask2.jpg,0
524,000236_male_Asian_51/mask3.jpg,0
525,000237_male_Asian_56/incorrect_mask.jpg,0
526,000237_male_Asian_56/mask4.jpg,0
527,000237_male_Asian_56/mask5.jpg,0
528,000237_male_Asian_56/mask1.jpg,0
529,000237_male_Asian_56/normal.jpg,0
530,000237_male_Asian_56/mask2.jpg,0
531,000237_male_Asian_56/mask3.jpg,0
532,000238_male_Asian_57/incorrect_mask.jpg,0
533,000238_male_Asian_57/mask4.jpg,0
534,000238_male_Asian_57/mask5.jpg,0
535,000238_male_Asian_57/mask1.jpg,0
536,000238_male_Asian_57/normal.jpg,0
537,000238_male_Asian_57/mask2.jpg,0
538,000238_male_Asian_57/mask3.jpg,0
539,000240_male_Asian_57/incorrect_mask.jpg,0
540,000240_male_Asian_57/mask4.jpg,0
541,000240_male_Asian_57/mask5.jpg,0
542,000240_male_Asian_57/mask1.jpg,0
543,000240_male_Asian_57/normal.jpg,0
544,000240_male_Asian_57/mask2.jpg,0
545,000240_male_Asian_57/mask3.jpg,0
546,000241_male_Asian_56/incorrect_mask.jpg,0
547,000241_male_Asian_56/mask4.jpg,0
548,000241_male_Asian_56/mask5.jpg,0
549,000241_male_Asian_56/mask1.jpg,0
550,000241_male_Asian_56/normal.jpg,0
551,000241_male_Asian_56/mask2.jpg,0
552,000241_male_Asian_56/mask3.jpg,0
553,000242_male_Asian_56/incorrect_mask.jpg,0
554,000242_male_Asian_56/mask4.jpg,0
555,000242_male_Asian_56/mask5.jpg,0
556,000242_male_Asian_56/mask1.jpg,0
557,000242_male_Asian_56/normal.jpg,0
558,000242_male_Asian_56/mask2.jpg,0
559,000242_male_Asian_56/mask3.jpg,0
560,000243_female_Asian_58/incorrect_mask.jpg,1
561,000243_female_Asian_58/mask4.jpg,1
562,000243_female_Asian_58/mask5.jpg,1
563,000243_female_Asian_58/mask1.jpg,1
564,000243_female_Asian_58/normal.jpg,1
565,000243_female_Asian_58/mask2.jpg,1
566,000243_female_Asian_58/mask3.jpg,1
567,000244_female_Asian_56/incorrect_mask.jpg,1
568,000244_female_Asian_56/mask4.jpg,1
569,000244_female_Asian_56/mask5.jpg,1
570,000244_female_Asian_56/mask1.jpg,1
571,000244_female_Asian_56/normal.jpg,1
572,000244_female_Asian_56/mask2.jpg,1
573,000244_female_Asian_56/mask3.jpg,1
574,000245_male_Asian_58/incorrect_mask.jpg,0
575,000245_male_Asian_58/mask4.jpg,0
576,000245_male_Asian_58/mask5.jpg,0
577,000245_male_Asian_58/mask1.jpg,0
578,000245_male_Asian_58/normal.jpg,0
579,000245_male_Asian_58/mask2.jpg,0
580,000245_male_Asian_58/mask3.jpg,0
581,000248_female_Asian_54/incorrect_mask.jpg,1
582,000248_female_Asian_54/mask4.jpg,1
583,000248_female_Asian_54/mask5.jpg,1
584,000248_female_Asian_54/mask1.jpg,1
585,000248_female_Asian_54/normal.jpg,1
586,000248_female_Asian_54/mask2.jpg,1
587,000248_female_Asian_54/mask3.jpg,1
588,000249_male_Asian_53/incorrect_mask.jpg,0
589,000249_male_Asian_53/mask4.jpg,0
590,000249_male_Asian_53/mask5.jpg,0
591,000249_male_Asian_53/mask1.jpg,0
592,000249_male_Asian_53/normal.jpg,0
593,000249_male_Asian_53/mask2.jpg,0
594,000249_male_Asian_53/mask3.jpg,0
595,000255_female_Asian_59/incorrect_mask.jpg,1
