path,age
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004083_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/incorrect_mask.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/incorrect_mask.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/incorrect_mask.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/incorrect_mask.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/incorrect_mask.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/incorrect_mask.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/incorrect_mask.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/incorrect_mask.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/incorrect_mask.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/incorrect_mask.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask2.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask2.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask2.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask2.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask2.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask2.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask2.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask2.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask2.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask2.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/003710_female_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004367_male_Asian_52/mask4.jpg,1
/opt/ml/input/data/train/images_segmented/004367_male_Asian_52/mask1.jpg,1
/opt/ml/input/data/train/images_segmented/004367_male_Asian_52/incorrect_mask.jpg,1
/opt/ml/input/data/train/images_segmented/004367_male_Asian_52/mask5.jpg,1
/opt/ml/input/data/train/images_segmented/004367_male_Asian_52/mask5.jpg,1
/opt/ml/input/data/train/images_segmented/004367_male_Asian_52/normal.jpg,1
/opt/ml/input/data/train/images_segmented/004367_male_Asian_52/mask3.jpg,1
/opt/ml/input/data/train/images_segmented/004367_male_Asian_52/mask3.jpg,1
/opt/ml/input/data/train/images_segmented/004367_male_Asian_52/mask2.jpg,1
/opt/ml/input/data/train/images_segmented/003860_male_Asian_54/normal.jpg,1
/opt/ml/input/data/train/images_segmented/003860_male_Asian_54/normal.jpg,1
/opt/ml/input/data/train/images_segmented/003860_male_Asian_54/mask3.jpg,1
/opt/ml/input/data/train/images_segmented/003860_male_Asian_54/mask5.jpg,1
/opt/ml/input/data/train/images_segmented/003860_male_Asian_54/mask5.jpg,1
/opt/ml/input/data/train/images_segmented/003860_male_Asian_54/mask1.jpg,1
/opt/ml/input/data/train/images_segmented/003860_male_Asian_54/mask1.jpg,1
/opt/ml/input/data/train/images_segmented/003860_male_Asian_54/incorrect_mask.jpg,1
/opt/ml/input/data/train/images_segmented/003860_male_Asian_54/mask4.jpg,1
/opt/ml/input/data/train/images_segmented/003860_male_Asian_54/mask2.jpg,1
/opt/ml/input/data/train/images_segmented/003860_male_Asian_54/mask2.jpg,1
/opt/ml/input/data/train/images_segmented/001702_female_Asian_24/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/001702_female_Asian_24/mask1.jpg,0
/opt/ml/input/data/train/images_segmented/001702_female_Asian_24/mask2.jpg,0
/opt/ml/input/data/train/images_segmented/001702_female_Asian_24/mask5.jpg,0
/opt/ml/input/data/train/images_segmented/001702_female_Asian_24/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/001702_female_Asian_24/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/001702_female_Asian_24/mask3.jpg,0
/opt/ml/input/data/train/images_segmented/001702_female_Asian_24/normal.jpg,0
/opt/ml/input/data/train/images_segmented/001702_female_Asian_24/normal.jpg,0
/opt/ml/input/data/train/images_segmented/004391_female_Asian_55/normal.jpg,1
/opt/ml/input/data/train/images_segmented/004391_female_Asian_55/mask1.jpg,1
/opt/ml/input/data/train/images_segmented/004391_female_Asian_55/mask3.jpg,1
/opt/ml/input/data/train/images_segmented/004391_female_Asian_55/mask3.jpg,1
/opt/ml/input/data/train/images_segmented/004391_female_Asian_55/mask5.jpg,1
/opt/ml/input/data/train/images_segmented/004391_female_Asian_55/mask5.jpg,1
/opt/ml/input/data/train/images_segmented/004391_female_Asian_55/mask4.jpg,1
/opt/ml/input/data/train/images_segmented/004391_female_Asian_55/incorrect_mask.jpg,1
/opt/ml/input/data/train/images_segmented/004391_female_Asian_55/mask2.jpg,1
/opt/ml/input/data/train/images_segmented/004391_female_Asian_55/mask2.jpg,1
/opt/ml/input/data/train/images_segmented/003643_male_Asian_58/incorrect_mask.jpg,1
/opt/ml/input/data/train/images_segmented/003643_male_Asian_58/incorrect_mask.jpg,1
/opt/ml/input/data/train/images_segmented/003643_male_Asian_58/mask3.jpg,1
/opt/ml/input/data/train/images_segmented/003643_male_Asian_58/mask5.jpg,1
/opt/ml/input/data/train/images_segmented/003643_male_Asian_58/mask2.jpg,1
/opt/ml/input/data/train/images_segmented/003643_male_Asian_58/mask2.jpg,1
/opt/ml/input/data/train/images_segmented/003643_male_Asian_58/mask4.jpg,1
/opt/ml/input/data/train/images_segmented/003643_male_Asian_58/mask1.jpg,1
/opt/ml/input/data/train/images_segmented/003643_male_Asian_58/mask1.jpg,1
/opt/ml/input/data/train/images_segmented/003643_male_Asian_58/normal.jpg,1
/opt/ml/input/data/train/images_segmented/003643_male_Asian_58/normal.jpg,1
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/mask5.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/mask5.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/mask3.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/mask3.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/mask1.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/normal.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/normal.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/mask2.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/mask2.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/001663_male_Asian_23/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/004078_female_Asian_53/mask5.jpg,1
/opt/ml/input/data/train/images_segmented/004078_female_Asian_53/mask4.jpg,1
/opt/ml/input/data/train/images_segmented/004078_female_Asian_53/mask1.jpg,1
/opt/ml/input/data/train/images_segmented/004078_female_Asian_53/mask2.jpg,1
/opt/ml/input/data/train/images_segmented/004078_female_Asian_53/mask2.jpg,1
/opt/ml/input/data/train/images_segmented/004078_female_Asian_53/mask3.jpg,1
/opt/ml/input/data/train/images_segmented/004078_female_Asian_53/incorrect_mask.jpg,1
/opt/ml/input/data/train/images_segmented/004078_female_Asian_53/normal.jpg,1
/opt/ml/input/data/train/images_segmented/003482_female_Asian_57/mask5.jpg,1
/opt/ml/input/data/train/images_segmented/003482_female_Asian_57/mask5.jpg,1
/opt/ml/input/data/train/images_segmented/003482_female_Asian_57/normal.jpg,1
/opt/ml/input/data/train/images_segmented/003482_female_Asian_57/incorrect_mask.jpg,1
/opt/ml/input/data/train/images_segmented/003482_female_Asian_57/mask1.jpg,1
/opt/ml/input/data/train/images_segmented/003482_female_Asian_57/mask4.jpg,1
/opt/ml/input/data/train/images_segmented/003482_female_Asian_57/mask4.jpg,1
/opt/ml/input/data/train/images_segmented/003482_female_Asian_57/mask2.jpg,1
/opt/ml/input/data/train/images_segmented/003482_female_Asian_57/mask3.jpg,1
/opt/ml/input/data/train/images_segmented/004326_female_Asian_19/normal.jpg,0
/opt/ml/input/data/train/images_segmented/004326_female_Asian_19/mask5.jpg,0
/opt/ml/input/data/train/images_segmented/004326_female_Asian_19/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/004326_female_Asian_19/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/004326_female_Asian_19/mask2.jpg,0
/opt/ml/input/data/train/images_segmented/004326_female_Asian_19/mask2.jpg,0
/opt/ml/input/data/train/images_segmented/004326_female_Asian_19/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/004326_female_Asian_19/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/004326_female_Asian_19/mask1.jpg,0
/opt/ml/input/data/train/images_segmented/004326_female_Asian_19/mask1.jpg,0
/opt/ml/input/data/train/images_segmented/004326_female_Asian_19/mask3.jpg,0
/opt/ml/input/data/train/images_segmented/004475_male_Asian_25/mask2.jpg,0
/opt/ml/input/data/train/images_segmented/004475_male_Asian_25/mask3.jpg,0
/opt/ml/input/data/train/images_segmented/004475_male_Asian_25/mask3.jpg,0
/opt/ml/input/data/train/images_segmented/004475_male_Asian_25/mask1.jpg,0
/opt/ml/input/data/train/images_segmented/004475_male_Asian_25/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/004475_male_Asian_25/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/004475_male_Asian_25/normal.jpg,0
/opt/ml/input/data/train/images_segmented/004475_male_Asian_25/mask5.jpg,0
/opt/ml/input/data/train/images_segmented/004475_male_Asian_25/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/mask3.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/mask3.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/normal.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/mask5.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/mask2.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/mask2.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/mask1.jpg,0
/opt/ml/input/data/train/images_segmented/003318_female_Asian_20/mask1.jpg,0
/opt/ml/input/data/train/images_segmented/005250_male_Asian_26/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/005250_male_Asian_26/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/005250_male_Asian_26/normal.jpg,0
/opt/ml/input/data/train/images_segmented/005250_male_Asian_26/normal.jpg,0
/opt/ml/input/data/train/images_segmented/005250_male_Asian_26/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/005250_male_Asian_26/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/005250_male_Asian_26/mask3.jpg,0
/opt/ml/input/data/train/images_segmented/005250_male_Asian_26/mask5.jpg,0
/opt/ml/input/data/train/images_segmented/005250_male_Asian_26/mask2.jpg,0
/opt/ml/input/data/train/images_segmented/005250_male_Asian_26/mask1.jpg,0
/opt/ml/input/data/train/images_segmented/006094_male_Asian_19/mask5.jpg,0
/opt/ml/input/data/train/images_segmented/006094_male_Asian_19/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/006094_male_Asian_19/mask1.jpg,0
/opt/ml/input/data/train/images_segmented/006094_male_Asian_19/normal.jpg,0
/opt/ml/input/data/train/images_segmented/006094_male_Asian_19/mask3.jpg,0
/opt/ml/input/data/train/images_segmented/006094_male_Asian_19/mask2.jpg,0
/opt/ml/input/data/train/images_segmented/006094_male_Asian_19/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/006094_male_Asian_19/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/003005_female_Asian_20/mask1.jpg,0
/opt/ml/input/data/train/images_segmented/003005_female_Asian_20/mask3.jpg,0
/opt/ml/input/data/train/images_segmented/003005_female_Asian_20/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/003005_female_Asian_20/mask4.jpg,0
/opt/ml/input/data/train/images_segmented/003005_female_Asian_20/mask2.jpg,0
/opt/ml/input/data/train/images_segmented/003005_female_Asian_20/incorrect_mask.jpg,0
/opt/ml/input/data/train/images_segmented/003005_female_Asian_20/normal.jpg,0
/opt/ml/input/data/train/images_segmented/003005_female_Asian_20/mask5.jpg,0
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask3.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask4.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask1.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/mask5.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/normal.jpg,2
/opt/ml/input/data/train/images_segmented/004284_male_Asian_60/normal.jpg,2
